//Reference=MNI152
//Warburton et al., 1996; generation of verb given a noun: generation > rest	(semantic - generation)	
//Subjects=9		
//Schlösser et al., 2003; female - phonemic VF > count forward (semantic - generation)
//Subjects=6		
-55.1	34.41	6.39
-50.49	12.48	24.17
-50.6	18.24	16.88
-2.56	22.15	56.02
-52.25	-26.07	48.19
-43.61	-30.5	46.24
41.88	26.3	-16.87
-23.94	-52.79	59.32
27.59	-70.41	28.8
24.76	-66.68	-23.06
35.48	-60.68	-28.32
6.25	-50.97	54.14
-6.81	-40.8	48.87
-8.92	-31.68	54.73
-52.22	-63.06	42.88
-45.9	-48.98	32.42
-45.84	-57.28	35.48
60.1	-58.62	38.29
64.25	-51.13	26.27
51.29	-46.72	28.3
69.87	-5.05	-32.17
59.16	-15.3	-26.49
69.76	0.71	-39.46
	
//Schlösser et al., 2003; male - phonemic VF > count forward (semantic - generation)	
//Subjects=6		
-50.52	18.87	23.54
-48.5	33.14	15.37
-4.82	25.77	48.97
-23.81	-62.81	67.03
-23.9	-54.71	61.75
-28.26	-44.09	60.77
41.79	-61.9	-41.75
52.69	-69.96	-36.66
37.39	-84.44	-52.9
72.57	-14.06	9.02
72.74	-12.82	22.34
70.7	-14.12	31.47
-4.62	-42.71	51.27
-2.46	-33.99	52.61
-0.4	-45.65	42.52
-56.74	-55.82	28.8
-58.74	-52.45	41.94
-71.88	-29.72	33.2
		
//Abrahams et al., 2003; phonemic VF > repeat word rest	 (semantic - generation)
//Subjects=18		
-48.3	3.98	24.98
-48.26	11.95	29.79
-32.31	39.58	14.46
5.85	12.76	35.51
-39.52	9.41	36.62
-2.7	5.8	41.95
13.3	18.55	28.09
-2.62	6.43	48.61
-44.23	30.51	9.96
-36.17	1.43	42.95
-36.04	-11.77	50.98
-13.85	-4.48	12.9
-50.8	12.33	-0.46
-40.01	34.15	2.8
-6.26	28.59	21.83
-44.43	19.17	-7.97
-40.19	21.86	-13.91
34.77	36.18	20.38
-50.73	12.85	5.09
-3.09	-73.73	-5.08
-13.96	2.34	5.51
-19.89	-77.81	32.59
		
//Lurito et al., 2000; phonemic VF > fixation of a symbol (semantic - generation)	
//Subjects=5		
-61.32	-55.57	8.68
-59.22	-31.96	8.55
-48.71	-54.93	-19.61
-44.54	-58.91	52.43
-33.84	-58.54	44.36
-48.96	-45.41	47.81
-3.76	15.79	45.46
-3.53	-1.05	60.57
-56.19	16.77	1.44
-28.23	-61.76	-24.89
51.16	-46.59	18.2
44.32	25.09	4.5
39.29	39.88	36.74
36.54	-64.07	-30.24
30.79	-67.86	-58.91
		
//Brammer et al., 2000; phonemic VF > repeat word rest	(semantic - generation)
//Subjects=6		
1.87	-59.06	48.29
-45.09	12.5	24.08
-45.03	16.21	29.31
-41.69	11.53	36.44
-26.19	-65.54	49.41
1.56	20.71	40.4
		
//Hutchinson et al., 1999; phonemic VF > silently count forward	(semantic - generation)	
//Subjects=12		
-0.54	27.71	46.47
-39.68	10.39	24.2
-48.43	24.84	18.43
1.45	35.18	34.49
-26.06	-54.72	61.78
35.42	-58.97	-32.97
		
//Fu et al., 2001; phonemic VF > repeat word rest (semantic - generation)		
//Subjects=11		
-12.04	59.68	-1.32
-1.69	-72.41	20.54
-39.97	49.77	9.1
-34.34	48.26	27.08
46.56	37.73	13.3
50	31.54	27.3
-53.79	6.53	18.1
46.5	38.38	8.75
27.98	22.93	-6.21
38.88	37.94	4.44
-0.87	54.76	25.87
7.86	43.4	30.21
-64.36	-55.19	24.38
-61.38	-58.22	3.34
-63.33	-56.67	20.03
50.87	-47.71	-5.21
-61.44	-60.87	0
-68.65	-49.48	28.37
-55.59	4.87	46.31
16.37	7.43	12.33
29.1	23.24	-2.9
2.91	-73.61	41.87
-26.02	-81.72	59.97
-30.12	-87.11	-8.9
24.89	-79.89	-15.03
22.8	-82.67	-10.24
2.51	-86.4	8.4
24.85	-83.49	-19.16
-43.24	-77.35	-18.61
		
//Okada et al., 2003; phonemic VF > repeat word rest (semantic - generation)		
//Subjects=10		
-40.09	16.1	-6.62
-44.97	7.91	32.38
-39.73	4.56	19.17
-2.02	-20.16	5.29
-7.54	-29.83	-5.99
5.75	19.69	29.23
9.99	27.9	24.98
-5.17	29.76	22.81
		
//Curtis et al., 1998; phonemic VF > repeat word rest	 (semantic - generation)	
//Subjects=5		
4.97	18.67	52.87
-48.18	13.63	36.35
-45.41	13.41	-0.66
-4.81	-48.52	35.03
-33.15	16.25	29.11
-39.86	36.36	14.91
47.48	20.12	-2.9
-41.85	12.51	24.02
-36.03	3.64	55.06
		
//Nosarti et al., 2009; phonemic VF > repeat word rest (semantic - generation)
//Subjects=26		
13.17	-69.97	-0.13
-46.31	26.77	15.97
1.68	13.89	47.8
20.45	25.34	-2.96
		
//Halari et al., 2006; males - phonemic VF > repeat word rest	 (semantic - generation)
//Subjects=9		
-2	14	54
10	14	58
6	28	30
-50	0	48
-52	8	34
-52	14	20
6	-32	8
-4	-36	0
2	-16	6
-4	-72	-10
6	-70	-8
-18	8	1
		
//Halari et al., 2006; females - phonemic VF > repeat word rest	 (semantic - generation)	
//Subjects=10		
-42	18	-6
-12	4	20
44	18	-12
		
//Weiss et al., 2004; females - phonemic VF > repeat word rest (semantic - generation)
//Subjects=9		
-42	6	36
-22	12	54
52	20	4
46	10	32
44	44	27
-4	22	36
-26	-64	54
-8	-18	4
		
//Bonelli et al., 2011; phonemic VF > fixation cross	 (semantic - generation)	
//Subjects=22		
-44	22	24
-30	24	0
32	22	0
-28	20	-10
	
//Meinzer et al., 2009; phonemic VF > repeat word pause (semantic - generation)
//Subjects=16		
-50	14	-3
-53	10	30
-18	9	63
-15	-78	12
0	-23	15
-36	-41	2
33	-38	7
		
//Ragland et al., 2008; semantic VF > repeat word rest	 (semantic - generation)
//Subjects=14		
-28.12	52.9	7.47
46.69	40.89	24.19
-1.41	13.96	60.17
40.4	10.55	32.9
-34.65	20.79	-2.69
36.58	16.06	-11.28
39.71	-52.57	-33.68
		
//Kircher et al., 2011; semantic VF > silent rest	  (semantic - generation)	
//Subjects=15		
-24.94	-63.57	-21.4
-6.89	12.25	53.71
9.89	-86.66	-6.27
8.26	12.51	55.67
-68.99	-24.65	6.87
-50.18	-12.55	43.45
-66.93	-13.36	1.24
-26.04	-68.75	60.93
-28.36	-64.48	49.34
-17.55	-55.62	51.64
-17.38	-19.41	71.59
-41.42	-82.79	37.93
-42.51	-5.55	-31.33
-50.57	22.81	19.79
-54.77	20.43	29.06
				
//Krug et al., 2011; semantic VF > read aloud nouns   (semantic - generation)		
//Subjects=91		
-30.95	-56.76	17.25
-37.71	-40.26	-1.08
5.32	-5.43	-9.74
-29.35	23.27	-10.87
-7.12	28.02	38.71
				
//Basho et al., 2007; semantic VF > read the word nothing  (semantic - generation)	
//Subjects=12		
-12.73	-15.11	13.93
-16.04	-3.63	10.61
-35.53	21.17	12.97
-2.81	23.57	36.83
-24.18	8.89	53.22
-8.47	-60.47	-0.7
				
//Gaillard et al., 2003; semantic VF > silent rest	  (semantic - generation)	
//Subjects=29		
-5.06	-89.82	6.63
-54.71	15.43	32.92
-28.43	20.35	61.12
-50.99	24.05	-12.82
-0.47	26	51.12
-30.53	-68.95	47.58
-31.51	-45.61	-24.19
-25.99	-73.86	63.68
59.51	42.03	12.65
51.09	21.77	26.01
46.05	29.53	-28.46
-5.86	57.41	-25.86
34.15	28.66	54.75
-36.06	51.13	-22.48
				
//Meinzer et al., 2009; semantic VF > repeat word pause	  (semantic - generation)
//Subjects=16		
-50	14	-3
-42	7	27
-21	-75	12
-6	17	43
-6	28	32
36	-35	-3
-18	9	60
				
//Meinzer et al., 2012; semantic VF > repeat word rest	 (semantic - generation)
//Subjects=20		
-47.15	12.16	31.99
-1.79	31.88	33.75
-50.75	-46.35	-8.1
-27.36	-64.04	42.56
20.51	21.4	0.79
39.81	29.14	-9.27
-5.03	-90.68	8.95
-14.55	-91.39	24.87
				
//Audenaert et al., 2000; semantic VF > say aloud months/days
//Subjects=20		
-44.48	49.47	-5.36
-50.84	17.54	-2.09
-57.03	19.7	21.33
23.9	22.55	12.95
-4.93	-20.97	31.19
39.71	59.03	-11.1

//Rodriguez-Aranda et al., 2020; young group semantic fluency > rest (controlled for MMSE score and age)		
//Subjects=15		
42	-62	-24
10	-94	4
-10	-16	16
		
//Li et al., 2017; semantic fluency > fixation		
//Subjects=21		
-32	50	20
26	48	-8
30	42	26
-52	-2	52
42	16	2
-46	2	40
58	2	46
-2	12	50
-40	4	26
		
//Li et al., 2017; phonemic fluency > fixation		
//Subjects=21		
-30	48	24
6	4	68
42	40	38
-37	24	-4
38	36	26
-34	-18	72
42	8	30
-4	10	52
-24	20	20
-10	-98	-6
16	-88	-10
		
//Gawda and Szepietowska., 2016; phonemic fluency > fixation
//Subjects=35		
34	-66	-58
-18	6	6
-18	6	8
-4	10	48
-42	6	26
-44	6	24
22	-78	-52
28	-68	-58
-4	10	50
-42	6	26
28	-74	-54
-54	-52	-20
-22	8	6
-44	6	24
		
//Gawda and Szepietowska., 2016; semantic fluency > fixation	
//Subjects=35		
32	-68	-26
8	-80	-28
-4	12	46
36	-66	-56
-4	12	44
-56	16	-8
36	-64	-56
-46	6	32
38	-60	-32
-46	26	22
-40	6	28
-52	-58	-30
38	-60	-32
26	-98	10
-2	12	52
38	-82	-12
-56	16	-6
-28	20	4
34	-68	-54
38	-74	-26
		
//Marsolais et al., 2015; main effect of task (semantic/orthographic fluency > name month of year)		
//Subjects=28		
-21	24	-15
21	21	-12
-6	12	48
42	-75	24
15	-60	30
9	-51	39
3	-48	51
57	-51	30
50	-36	39
3	27	-3
3	33	-9
-42	9	27
45	18	-27
-9	-66	36
0	-45	9
-3	-54	15

//Gourovitch et al., 2000; phonemic fluency task > control	
//Subject=18		
-34.87	17.38	-4.52
-49.6	16.51	17.82
-37.04	48.13	15.58
41.21	15.91	-4.87
26.41	40.79	24.59
-5.25	32.4	29.79
-3.02	16.69	48.61
-13.58	-17.62	6.63
-11.36	-65.45	-16.75
39.34	-72.14	-29.91
-47.35	-55.79	-26.08
//Gourovitch et al., 2000; semantic fluency task > control	
//Subjects=18		
-41.17	22.88	17.33
-38.97	11.37	35.87
-34.9	23.68	-4.95
34.86	15.59	-9.25
-5.25	32.4	29.79
-0.89	14.87	53.16
-3.06	-9.4	1.56
39.35	-74.24	-29.76
-47.35	-55.79	-26.08
-5.12	-33.34	-10.1

//Haller et al., 2005, SVO sentence generation > word reading	
//Subjects=15		
-45.33	20.52	6.48
-29.54	-53.2	43.76
-20.8	-64.46	49.21
-65.65	3.4	19.73
-4.54	8.19	67.52
-60.17	16.06	28.47
2.66	19.75	41.6
39.87	14.25	-7.8
40.04	31.97	9.5
//Haller et al., 2005, SVO sentence generation > sentence reading	
//Subjects=15		
-44.2	18.71	10
0.54	16.76	44.17
-55.97	-46.09	6.53
-19.69	-64.24	51.41
44.32	13.08	2.33
29.13	-24.25	74.64
50.59	-25.32	62.05
				
//Kemeny et al., 2005; sentence that must contain a verb > syllable		
//Subjects=6		
33	24	-24
-48	21	-18
36	15	-3
-36	15	-3
-48	21	-12
-3	12	63
54	-39	-3
-54	-39	0
27	-81	-30
-6	-51	-36
				
//Troiani 2008, narrative (unconstrained) > story viewing (during nonsense word production)		
//Subjects=15		
-41.52	8.42	49.08
-26.5	-75.48	23.5
-35.4	-75.25	3.46
38.45	-78.67	31.68
41.61	74.6	-28.36
				
//Tremblay et al., 2011; describe an object (line drawing) > picture viewing		
//Subjects=21		
-32.15	-95.96	-0.15
-50.35	-8.37	30.72
-30.56	-68.1	45.25
-3.48	9.15	66.28
-34.26	-34.33	16.2
-42.3	37.57	-6.46
-59.22	-47.26	5.58
-60.02	-45.19	27.8
-66.83	-25.81	5.83
37.04	-95.41	1.98
57.59	2.23	23.35
64.85	-12.04	-3.38
54.22	-34.85	5.78
8.32	16.22	60.9
15.32	-94.08	-5.62
49.76	-65.45	-11.28
22.58	-58.7	62.47
18.17	-85.69	49.53

//Grande et al., 2012; unimpaired language (picture description task) > baseline		
//Subjects=18		
34	-72	18
-54	-8	26
44	-10	36
-26	-86	10
-28	-48	-18
50	-30	6
0	8	54

//Menenti et al., 2012; semantics, words, syntax (table 1)
//Subjects=20		
-48	-66	6
-38	-58	14
56	-66	0
44	-64	20
52	-56	6
6	-56	54
-8	-62	52
-20	-68	50
-4	-50	16
8	-50	14
-6	-44	0
-46	-50	-14
-38	-38	-20
-46	-52	2
36	-56	-20
-6	58	30
-50	0	48
-2	54	-8
-2	42	-18
-42	2	48
-38	-2	56
-50	8	34
-46	-60	-12
-42	-46	-12
-58	-54	8
-36	-52	54
-42	-44	50
-24	-72	42
-44	42	0
-42	44	10
				
//Menenti et al., 2012; sense suppression and reference suppression		
//Subjects=24		
-34	18	24
-50	28	26
-38	26	26
50	-66	20
42	-74	26
60	-60	12
-42	-68	20
-54	-66	18
-30	-78	32
4	-58	24
2	-54	40
-10	-50	52
			
//Geranmayeh et al., 2014; speech > counting		
//Subjects=24		
-11	20	50
-44	9	32
-51	26	18
-52	22	19
-54	15	30
-42	7	50
37	-81	10
39	-72	-10
-37	-87	6
-39	-60	-14
-39	-65	-9
-32	-45	-17
				
//Schonberger et al., 2014; simple complete > simple incomplete		
//Subjects=15		
-62	-42	4
-58	-70	14
-54	-70	38
-60	-50	10
-56	-68	26
-56	-42	36
-56	-58	28
-44	-76	24
-58	-52	-2
				
//Matchin et al., 2016; sentences > word lists		
//Subjects=20		
33.89	25.62	33.76
-30.01	-90.64	-0.71
-27.77	30.31	29.87
42.66	-8.38	36.98
		
//Okayasu et al., 2023; stroop: incongruent > congruent (overt speech)		
//Subjects=33		
-50	12	32
-36	14	24
-42	6	54
48	36	26
-36	28	20
-2	6	60
50	46	-10
4	24	42
-32	-6	66
24	40	-20
-24	0	52
44	10	44
-48	42	2
10	20	68
-22	40	-20
6	28	26
8	6	68
-38	50	-14
48	16	14
30	62	-16
-50	14	0
-36	42	6
-48	-38	46
-48	-60	-12
36	20	2
-34	16	0
-2	-26	30
-4	-12	32
48	-38	46
-58	-50	-6
56	-40	-10
68	-32	-10
-46	-44	-14
68	-50	-6
60	-56	-16
56	-36	56
-26	-68	-50
-36	-56	50
-28	-72	30
32	-56	44
-10	-70	52
32	-66	62
12	-68	42
-32	-24	72
-32	-24	58
-34	-86	-10
30	-94	-4
38	-86	-8
44	-72	-10
28	-68	-46
34	-64	-28
2	-64	-26
-32	-60	-26
0	-64	-14
12	-78	-34
6	-78	-18
20	-66	-22
-32	-64	-46
-8	-80	-22
-18	-64	-26
0	-50	-20
2	-46	-6
-28	-76	-48
-44	-60	-28
-2	-74	-32
12	-62	-42
14	-52	-16
-10	6	2
36	-54	-48
10	-54	-30
12	2	4
2	-18	-16
14	-4	20
-12	-18	2
-16	-14	22
8	-10	0
		
//Afyouni et al., 2021; adult antisaccade > prosaccade		
//Subjects=19		
12	-66	60
-10	-80	-4
52	-72	16
16	-60	58
32	-2	52
-24	-6	58
-36	38	32

//Verdolini et al., 2023; stroop: incongruent > congruent		
//Subjects=48		
-44	8	24
-12	-56	-20
-26	-54	36
34	-58	-34
		
//Jalalvandi et al., 2020; stroop: incongruent > congruent		
//Subjects=20		
30	23	8
-45	17	2
6	47	-13
63	-46	17
-39	2	41
45	20	26

//Duggirala et al., 2022; flanker: incongruent > congruent		
//Subjects=23		
16	0	76
22	-6	62
-20	-64	52
14	-56	52
22	-70	50
32	34	24
-52	0	12
-8	14	36
28	-60	-28
		
//Bernal & Altman, 2009; Incongruent > congruent		
//Subjects=18		
-51.77	22.11	6.35
-55.85	4.79	34.2
-.85	2.13	51.81
-55.78	-44	-4.64
-3.05	-6.89	8.05
-58.08	6.54	-5.86
-23.83	-76.61	44.02
47.47	32.5	-10.48
31.1	-94.72	16.08
-13.27	-58.09	69.33
-34.46	-57.52	47.22
70.85	12.9	10.7
-32.3	-95.39	14.28
-28.3	0.07	56.56
58.11	11.45	-11.32
-.99	33.11	40.81
-49.65	10.82	-6.21
-1.06	31.48	14.29
3.33	10.3	46.79
-30.34	-73.88	-13.84
32.73	17.54	-11.59
7.53	-13.24	6.2
-15.76	-3.07	3.42
3.27	29.35	47.71
3.19	27.59	18.97
62.51	-32.51	-6.12
39.34	-58.59	-15.3
5.38	33.84	51.83
-59.88	-45.53	39.89
-2.98	8.55	53.61
-59.95	-65.45	-9.8
56.14	10.2	37.61
20.07	17.84	-4.88
-21.75	-84.25	22.34
-32.31	-79.6	30.96
45.82	-91.75	-6.4
28.95	-88.71	11.24
73.2	-43.26	23.41
-51.59	-10.42	26.34
-9.45	7.63	4.87
	
//Aarts et al., 2008; Incongruent > congruent (uninformed); incongruent > congruent (informed)
//Subjects=12		
7.52	11.63	33.36
-30.61	9.08	-2.87
39.25	2.44	33.8
-5.05	0.54	60.83
-24.05	-6.13	58.07
23.49	-2.38	60.86
4.45	-20.32	28.9
-46.11	-41.18	57.27
-36.65	-42.12	40.63
-55.68	-49.39	27.92
-62.06	-29.93	36.61
64.7	-29.48	25.85
-14.33	-62.98	58.57
17.38	-65.66	61.9
26.83	-49.83	60.76
-23.83	-73.12	49.33
11.02	-49.15	74.12
14.13	-64.36	31.86
33.13	-54.34	37.72
48.94	-65.29	11.74
-62.06	-50.46	11.38
-27.08	-68.06	29.03
-23.85	-76.88	39.6
36.35	-73.63	32.37
-1.69	-73.95	32.61
-8.1	-86.1	-9.8
20.5	-101.41	-5.59
4.63	-88.33	3.59
-11.48	-18.93	2.26
17.02	-9.23	1.43
23.4	-59.57	-46.21
10.62	6.47	0.4
				
//Aarts & Roelofs, 2011; Incongruent > congruent (following congruent-predicting cues)		
//Subjects=20		
7.54	18.94	49.5
7.41	36.64	28.32
-37.15	66.16	-0.08
48.45	57.01	-6.62
-30.66	21.68	-3.73
35.9	22.04	-7.48
-55.92	16.99	26.7
48.73	15.53	39.51
-30.4	-6.38	54.79
54.87	14.27	-33.7
58.27	-28.41	-7.49
61.48	-51.46	-22.57
4.47	-23.27	32.43
4.65	-66.99	42.09
36.29	-50.96	40.8
-30.27	-51.52	41.23
-30.46	-59.54	-38.13
32.94	-58.81	-35.22
		
//Basten et al., 2011; Incongruent > congruent		
//Subjects=46		
-42	6	30
42	6	26
52	18	4
2	16	48
-30	-62	42
36	-46	42
56	-48	-14
-48	-62	-16
-16	2	2
12	6	0
12	-76	-28
		
//Becker et al., 2008; Incongruent > congruent		
//Subjects=17		
1.23	10.42	49.01
-47.43	19.06	42.05
-51.7	21.37	28.6
-47.62	40.92	2.82
-43.99	-51.3	46.85
-41.07	4.71	30.79
-44.31	16.62	18.89
-41.22	17.19	-6.69
52.79	20.72	-14.15
	
//Brass et al., 2005; Incongruent > congruent (Stroop)		
//Subjects=10		
0.17	12.65	51.09
47.65	14.98	30.67
-42.19	20.4	28.61
50.72	12.64	-8.03
9.65	-5.2	16.74
-35.68	-58.03	-12.67
38.34	-73.17	-12.07
	
//Coderre et al., 2008; Incongruent > congruent (kana); incongruent > congruent (kanji)		
//Subjects=9		
10.66	17.96	32.9
-5.18	24.74	42.52
42.38	5.01	23.62
-46.14	-45.15	44.22
-5.2	24.33	35.89
10.64	27.61	35.57
-5.09	6.44	53.76
-49.53	7.8	30.63
	
//Compton et al., 2003; Incongruent colour > neutral		
//Subjects=12		
-43.34	39.81	18.41
-49.56	12.98	29.16
-24.13	10.34	51.39
-30.28	-42.51	50.6
-32.35	-80.41	17.7
		
//Fan et al., 2003; Incongruent > congruent (Colour Stroop task)		
//Subjects=12		
53.78	38.59	-15.38
-51.42	-38.35	52.66
-2.74	-56.71	55.86
-26.58	59.33	-9.67
68.96	-29.75	38.05
45.58	-21.74	-.1
54.22	-44.85	34.73
-39.11	30.9	10.11
-43.17	-24.71	-1.59
-13.26	-81	39.82
43.42	25.21	43.31
5.66	-87.75	-4.22
45.46	-4.18	-23.5
-3.18	42.78	26.85
		
//Grandjean et al., 2013; Incongruent > congruent (general interference effect)		
//Subjects=25		
-38	-44	46
-54	16	36
-48	4	48
-44	12	28
-40	-50	-22
-36	-64	-18
-40	-84	-18
	
//Jeong et al., 2005; Interference > facilitation		
//Subjects=10		
-2.2	43.07	-3.15
-17.81	12.09	44.57
-17.48	-65.89	63.23
-39.74	-44.93	64.14
-46.18	-27.8	51.91
-27.18	-17.78	57.77
-20.84	-63.53	-1.29
-11.19	-57.84	55.98
53.89	5.68	-18.67
	
//Kerns et al., 2005; Incongruent > congruent		
//Subjects=13		
3.29	18.37	40.69
-28.3	0.01	55.45
47.96	-47.55	60.48
-38	26.4	22.62
45.46	29.19	21.94
60.55	-48.29	29.38
-59.94	-46.88	17.78
42.16	51.2	2.7
19.22	-31.14	5.14
-58.89	-52.81	7.08
-15.72	-14.76	2
53.86	26.73	-2.36
-46.54	26.4	-10.62
		
//Kim et al., 2010; Perceptual incongruent > perceptual congruent (perceptual conflict); response incongruent > response congruent (response conflict)		
//Subjects=12		
35.11	-2.41	58.57
-27.23	-2.87	60.08
-9.4	19.11	37.38
-20.7	-64.83	46.53
28.99	-67.16	53.05
5.37	26.72	38.99
41.33	7.23	25.69
-41.17	27.62	25.89
-43.99	-44.38	56.36
17.37	-61.46	61.61
26.37	23.92	-9.77
	
//Kim et al., 2012; Incongruent > congruent (conflict)		
//Subjects=16		
49	14	2
-32	26	6
42	9	32
39	29	36
8	9	48
-15	-12	70
-44	-1	34
6	11	41
28	-53	43
-41	-43	46
-31	-52	38
-57	-42	35
48	-48	29
26	-69	32
52	-53	6
34	10	2
-32	12	1
-8	1	10
8	3	10
-20	1	13
12	2	3
12	-8	6

//Mayer et al., 2012; Selective attention incongruent > selective attention congruent 		
//Subjects=24		
3.15	36.77	13.9
1.19	16.32	41.95
18.2	-1.44	59.72
-35.73	1.5	46.51
39.09	21.42	-.8
-38.04	18.6	-1.26
-51.51	-43.93	13.09
-56.87	-18.29	19.14
-28.16	-43.54	50.66
-10.15	-65.08	40.93
-26.02	-66.94	30.06
10.95	-78.35	10.64
5.38	-10.79	-5.05
9.78	-68.43	-16.67
		
//Mead et al., 2002; Incongruent > congruent		
//Subjects=18		
-45.3	5.66	29.64
		
//Melcher & Gruber, 2006; Incongruent > congruent (Stroop)		
//Subjects=9		
15	9	42
-45	3	0
-42	-18	66
24	-21	12
6	-87	39
-6	-75	42
24	-42	-45
36	-63	18
		
//Milham et al., 2002; Young- Incongruent > congruent and neutral (conflict)		
//Subjects=12		
3.2	36.8	31.66
5.38	22.52	39.28
-43.28	32.08	30.04
-47.45	17.34	31.07
-41.04	7.83	47.22
-38.68	-43.73	66.28

//Milham et al., 2005; Incongruent > congruent (conflict)		
//Subjects=18		
37.1	-34.07	-28.06
-11.42	-23.37	15.89
9.62	-16.14	-6.93
-40.98	-52.82	-13
-26.08	-82.11	-11.08
-17.71	-56.56	-8.44
37.33	-81.31	-7.07
54.1	-52.3	-18.03
60.42	-38.83	-5.67
3.51	-72.51	3.63
26.74	-65.75	7.47
-26	-66.4	38.9
-32.4	-47.27	42.06
3.54	-53.41	40.05
58.43	-45.22	28.07
37.34	-48.92	39.55
-30.8	59.57	-5.22
-36.97	17.77	2.12
-43.2	8.97	31.62
39.02	30.2	-12.5
43.4	17.69	23.85
7.45	23.83	25.86
-3.03	18.79	48.47
		
//Nakao et al., 2005; Incongruent > congruent (control)		
//Subjects=14		
45.41	15.41	-13.74
36.95	22.05	-7.49
39.05	21.52	-16.34
56.1	18.34	32.61
47.62	19.96	25.89
45.61	11.06	53.15
38.97	60.96	7.6
41.18	47.36	26.27
-51.67	15.2	31.24
-45.44	30.98	12.37
-45.35	12.61	22.5
-.99	30.87	38.75
-5.17	24.94	45.84
7.43	32.5	29.71
18.06	1.96	11.76
-15.75	-.56	9.91
-7.24	-19.81	4.52
35.32	-62.7	56.04
37.35	-48.65	43.97
-25.96	-60.84	60.71
-19.59	-69.33	59.04
-34.44	-52.51	60.19
-34.44	-91.34	11.8
-28.09	-81.93	26.65
41.42	-56.88	-22.08
37.23	-72.3	-32.1
45.63	-61.86	-35.09
	
//Ochsner et al., 2009; Incongruent > congruent (semantic); incongruent > congruent (affective)	
//Subjects=16		
-36	22	28
32	-6	44
10	-10	58
14	40	30
-56	20	24
36	22	16
-38	-6	42
34	2	28
58	-10	44
-16	12	50
-16	14	34
-8	22	46
-6	-6	40
-40	-66	50
-38	-26	-16
-32	-66	36
14	2	58
-8	38	44
-10	30	38
-6	16	52
-34	16	-8
58	22	20
-4	10	22
16	16	32
16	20	44
12	-16	32
50	14	-8
14	-64	38
6	2	22
	
